Trajectories,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,
,,5 Marker Wand & L-Frame:Top2,,,5 Marker Wand & L-Frame:Top3,,,5 Marker Wand & L-Frame:Mid,,,5 Marker Wand & L-Frame:Bottom2,,,5 Marker Wand & L-Frame:Bottom3,,,| 5 Marker Wand & L-Frame:Top2 |,| 5 Marker Wand & L-Frame:Top3 |,| 5 Marker Wand & L-Frame:Mid |,| 5 Marker Wand & L-Frame:Bottom2 |,| 5 Marker Wand & L-Frame:Bottom3 |,Trajectory Count
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Count
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,
4081,0,-79.831,466.124,864.261,-385.332,366.631,872.878,-395.614,375.422,673.96,-108.909,500.335,265.382,-413.702,398.349,271.646,985.186,1022.16,866.992,576.735,635.313,5
4082,0,-79.7933,466.032,864.192,-385.265,366.501,872.868,-395.564,375.312,673.972,-108.903,500.293,265.382,-413.686,398.28,271.636,985.079,1022.08,866.93,576.698,635.255,5
4083,0,-79.7414,465.934,864.231,-385.224,366.351,872.861,-395.476,375.229,673.971,-108.862,500.291,265.372,-413.631,398.222,271.622,985.063,1022.01,866.854,576.683,635.177,5
4084,0,-79.6835,465.835,864.196,-385.163,366.213,872.874,-395.457,375.105,673.936,-108.889,500.265,265.357,-413.651,398.19,271.642,984.981,1021.94,866.764,576.659,635.179,5
4085,0,-79.6424,465.719,864.174,-385.132,366.038,872.834,-395.411,375.011,673.917,-108.87,500.286,265.352,-413.605,398.137,271.629,984.903,1021.84,866.687,576.672,635.11,5
4086,0,-79.5612,465.608,864.176,-385.071,365.883,872.846,-395.35,374.921,673.94,-108.833,500.224,265.362,-413.575,398.083,271.63,984.846,1021.77,866.638,576.616,635.057,5
4087,0,-79.5211,465.487,864.171,-385.006,365.745,872.856,-395.308,374.801,673.923,-108.847,500.216,265.36,-413.572,398.034,271.634,984.781,1021.7,866.554,576.611,635.026,5
4088,0,-79.463,465.365,864.135,-384.891,365.61,872.856,-395.241,374.672,673.927,-108.837,500.157,265.323,-413.52,397.981,271.676,984.687,1021.61,866.471,576.541,634.977,5
4089,0,-79.3697,465.239,864.116,-384.825,365.45,872.868,-395.163,374.578,673.904,-108.835,500.122,265.309,-413.495,397.923,271.665,984.603,1021.54,866.377,576.503,634.919,5
4090,0,-79.2997,465.092,864.114,-384.756,365.28,872.815,-395.085,374.453,673.881,-108.776,500.081,265.342,-413.476,397.877,271.643,984.526,1021.41,866.269,576.472,634.869,5
4091,0,-79.2111,464.91,864.063,-384.647,365.108,872.819,-394.991,374.355,673.893,-108.759,500.043,265.317,-413.436,397.812,271.663,984.389,1021.31,866.194,576.424,634.811,5
4092,0,-79.1319,464.766,864.058,-384.551,364.913,872.802,-394.91,374.218,673.893,-108.753,499.997,265.286,-413.405,397.742,271.657,984.31,1021.19,866.098,576.368,634.744,5
4093,0,-79.053,464.583,864.049,-384.421,364.783,872.808,-394.841,374.098,673.9,-108.719,499.955,265.281,-413.421,397.684,271.667,984.209,1021.1,866.02,576.323,634.722,5
4094,0,-78.9258,464.417,864.007,-384.372,364.607,872.781,-394.772,373.936,673.885,-108.654,499.894,265.307,-413.389,397.61,271.673,984.084,1020.99,865.906,576.27,634.658,5
4095,0,-78.8604,464.219,863.992,-384.228,364.421,872.788,-394.669,373.804,673.903,-108.649,499.844,265.262,-413.332,397.564,271.691,983.972,1020.88,865.817,576.205,634.599,5
4096,0,-78.7456,464.033,863.995,-384.144,364.233,872.758,-394.604,373.643,673.89,-108.597,499.775,265.269,-413.274,397.492,271.708,983.878,1020.75,865.707,576.139,634.524,5
4097,0,-78.6773,463.855,863.9,-384.041,364.049,872.772,-394.548,373.488,673.884,-108.549,499.747,265.278,-413.235,397.437,271.711,983.705,1020.66,865.61,576.11,634.465,5
4098,0,-78.5616,463.649,863.919,-383.962,363.834,872.736,-394.458,373.35,673.922,-108.525,499.675,265.263,-413.203,397.366,271.713,983.615,1020.52,865.539,576.036,634.401,5
4099,0,-78.4828,463.473,863.872,-383.875,363.622,872.757,-394.386,373.174,673.924,-108.486,499.649,265.237,-413.18,397.306,271.722,983.484,1020.43,865.432,575.994,634.352,5
4100,0,-78.3776,463.287,863.876,-383.752,363.441,872.748,-394.305,373.029,673.914,-108.455,499.614,265.263,-413.165,397.245,271.709,983.392,1020.32,865.325,575.969,634.299,5
4101,0,-78.305,463.129,863.846,-383.696,363.247,872.739,-394.273,372.874,673.895,-108.452,499.568,265.212,-413.129,397.162,271.719,983.285,1020.22,865.229,575.906,634.227,5
4102,0,-78.211,462.967,863.854,-383.613,363.049,872.735,-394.21,372.755,673.895,-108.431,499.541,265.217,-413.082,397.094,271.727,983.209,1020.11,865.149,575.881,634.158,5
4103,0,-78.1675,462.802,863.856,-383.548,362.859,872.71,-394.14,372.582,673.864,-108.432,499.474,265.194,-413.077,397.051,271.72,983.129,1020,865.018,575.812,634.124,5
4104,0,-78.1257,462.645,863.801,-383.484,362.662,872.705,-394.074,372.411,673.865,-108.417,499.44,265.205,-413.037,396.971,271.677,983.004,1019.9,864.915,575.785,634.03,5
4105,0,-78.0587,462.518,863.772,-383.438,362.482,872.661,-394.037,372.231,673.832,-108.406,499.429,265.215,-413.006,396.927,271.7,982.914,1019.78,864.795,575.777,633.992,5
4106,0,-78.0459,462.366,863.769,-383.333,362.299,872.652,-393.981,372.091,673.806,-108.382,499.379,265.194,-412.999,396.855,271.697,982.838,1019.67,864.689,575.721,633.941,5
4107,0,-77.9754,462.265,863.761,-383.332,362.141,872.641,-393.984,371.925,673.812,-108.399,499.328,265.211,-412.959,396.768,271.691,982.778,1019.6,864.624,575.687,633.858,5
4108,0,-77.9478,462.148,863.767,-383.299,361.985,872.636,-393.914,371.817,673.816,-108.396,499.31,265.217,-412.94,396.731,271.678,982.726,1019.53,864.549,575.673,633.817,5
4109,0,-77.9563,462.037,863.772,-383.261,361.831,872.592,-393.882,371.737,673.744,-108.371,499.334,265.22,-412.939,396.702,271.675,982.679,1019.43,864.443,575.691,633.797,5
4110,0,-77.9185,461.944,863.786,-383.231,361.707,872.576,-393.871,371.609,673.797,-108.362,499.317,265.243,-412.912,396.658,271.668,982.645,1019.36,864.425,575.685,633.749,5
4111,0,-77.8988,461.859,863.801,-383.229,361.532,872.579,-393.851,371.531,673.763,-108.404,499.3,265.205,-412.904,396.616,271.675,982.615,1019.3,864.356,575.661,633.72,5
4112,0,-77.8972,461.752,863.791,-383.19,361.415,872.565,-393.843,371.424,673.737,-108.361,499.272,265.226,-412.916,396.535,271.655,982.557,1019.23,864.285,575.638,633.668,5
4113,0,-77.9427,461.656,863.739,-383.165,361.301,872.556,-393.819,371.36,673.734,-108.366,499.263,265.243,-412.908,396.507,271.646,982.47,1019.17,864.245,575.639,633.642,5
4114,0,-77.9523,461.575,863.734,-383.182,361.206,872.523,-393.819,371.262,673.71,-108.371,499.247,265.234,-412.871,396.467,271.605,982.428,1019.11,864.184,575.622,633.575,5
4115,0,-77.9429,461.51,863.756,-383.189,361.101,872.517,-393.825,371.17,673.687,-108.381,499.227,265.242,-412.878,396.444,271.612,982.415,1019.07,864.129,575.611,633.568,5
4116,0,-77.9482,461.406,863.753,-383.158,361.005,872.509,-393.823,371.096,673.698,-108.432,499.225,265.237,-412.878,396.423,271.598,982.365,1019.02,864.105,575.616,633.55,5
4117,0,-77.9593,461.38,863.722,-383.196,360.92,872.519,-393.846,371.059,673.68,-108.385,499.223,265.252,-412.899,396.367,271.616,982.326,1019.01,864.085,575.613,633.536,5
4118,0,-77.9986,461.293,863.724,-383.216,360.82,872.514,-393.842,370.978,673.705,-108.431,499.214,265.249,-412.9,396.356,271.56,982.29,1018.98,864.069,575.612,633.505,5
4119,0,-78.0401,461.204,863.725,-383.252,360.758,872.497,-393.86,370.903,673.667,-108.434,499.153,265.24,-412.913,396.352,271.562,982.253,1018.96,864.015,575.555,633.512,5
4120,0,-78.0674,461.159,863.73,-383.263,360.743,872.485,-393.883,370.902,673.648,-108.41,499.148,265.242,-412.89,396.314,271.564,982.239,1018.95,864.01,575.547,633.474,5
4121,0,-78.1006,461.112,863.767,-383.28,360.671,872.506,-393.932,370.851,673.66,-108.411,499.168,265.288,-412.931,396.311,271.526,982.252,1018.95,864.02,575.586,633.483,5
4122,0,-78.1589,461.057,863.759,-383.343,360.611,872.465,-393.965,370.819,673.635,-108.487,499.158,265.281,-412.945,396.284,271.519,982.223,1018.91,864.002,575.589,633.472,5
4123,0,-78.1867,461.011,863.802,-383.436,360.568,872.426,-394.024,370.798,673.612,-108.48,499.111,265.316,-412.988,396.291,271.513,982.241,1018.9,864.002,575.562,633.502,5
4124,0,-78.2565,460.945,863.81,-383.466,360.577,872.45,-394.074,370.731,673.605,-108.503,499.094,265.303,-413.004,396.264,271.515,982.223,1018.94,863.99,575.546,633.497,5
4125,0,-78.3552,460.926,863.813,-383.561,360.525,872.423,-394.109,370.72,673.584,-108.514,499.09,265.327,-412.998,396.249,271.48,982.225,1018.93,863.985,575.556,633.468,5
4126,0,-78.4237,460.851,863.838,-383.635,360.471,872.405,-394.21,370.68,673.544,-108.506,499.09,265.356,-413.023,396.238,271.481,982.217,1018.92,863.983,575.568,633.478,5
4127,0,-78.4639,460.833,863.881,-383.687,360.446,872.396,-394.274,370.661,673.552,-108.526,499.049,265.366,-413.053,396.236,271.462,982.25,1018.93,864.01,575.54,633.488,5
4128,0,-78.5491,460.777,863.895,-383.742,360.43,872.393,-394.329,370.648,673.558,-108.588,499.029,265.363,-413.066,396.238,271.471,982.242,1018.94,864.035,575.534,633.502,5
4129,0,-78.6241,460.748,863.887,-383.824,360.402,872.394,-394.394,370.611,673.526,-108.565,499.033,265.408,-413.13,396.245,271.43,982.228,1018.96,864.023,575.553,633.53,5
4130,0,-78.7065,460.721,863.913,-383.929,360.36,872.344,-394.446,370.567,673.481,-108.578,499.022,265.401,-413.127,396.239,271.444,982.245,1018.94,863.993,575.543,633.531,5
4131,0,-78.7764,460.708,863.931,-383.988,360.339,872.37,-394.504,370.586,673.486,-108.601,499.011,265.426,-413.145,396.208,271.405,982.26,1018.98,864.031,575.55,633.506,5
4132,0,-78.8057,460.698,863.956,-384.055,360.313,872.347,-394.549,370.561,673.482,-108.642,498.99,265.474,-413.146,396.194,271.398,982.279,1018.98,864.038,575.561,633.495,5
4133,0,-78.8781,460.651,863.988,-384.145,360.287,872.327,-394.61,370.523,673.473,-108.634,498.988,265.47,-413.17,396.213,271.382,982.291,1018.98,864.043,575.556,633.516,5
4134,0,-78.9513,460.648,864,-384.195,360.267,872.325,-394.694,370.509,673.45,-108.642,499.002,265.491,-413.192,396.175,271.39,982.307,1018.99,864.057,575.58,633.51,5
4135,0,-79.0191,460.628,864.018,-384.271,360.266,872.296,-394.714,370.514,673.458,-108.692,499.008,265.488,-413.247,396.183,271.331,982.318,1019,864.075,575.593,633.526,5
4136,0,-79.0799,460.622,864.034,-384.358,360.227,872.284,-394.783,370.491,673.432,-108.697,499.012,265.518,-413.26,396.176,271.343,982.335,1019.01,864.076,575.611,633.535,5
4137,0,-79.1824,460.602,864.058,-384.449,360.212,872.274,-394.823,370.464,673.438,-108.726,499.019,265.519,-413.265,396.147,271.335,982.354,1019.03,864.088,575.623,633.517,5
4138,0,-79.2408,460.612,864.077,-384.527,360.221,872.267,-394.879,370.468,673.412,-108.776,498.999,265.492,-413.275,396.164,271.316,982.381,1019.05,864.095,575.603,633.525,5
4139,0,-79.3096,460.605,864.097,-384.578,360.233,872.26,-394.962,370.485,673.359,-108.753,498.979,265.545,-413.319,396.137,271.292,982.4,1019.07,864.099,575.606,633.527,5
4140,0,-79.3848,460.619,864.123,-384.639,360.204,872.242,-395.02,370.436,673.348,-108.774,498.987,265.582,-413.344,396.143,271.295,982.436,1019.07,864.096,575.633,633.548,5
4141,0,-79.4473,460.622,864.132,-384.778,360.212,872.211,-395.056,370.438,673.372,-108.81,498.991,265.58,-413.366,396.15,271.285,982.45,1019.1,864.132,575.643,633.563,5
4142,0,-79.5675,460.642,864.11,-384.819,360.212,872.21,-395.138,370.448,673.345,-108.826,499.007,265.576,-413.378,396.151,271.287,982.45,1019.11,864.153,575.657,633.572,5
4143,0,-79.6378,460.632,864.126,-384.94,360.205,872.196,-395.17,370.461,673.326,-108.856,499.027,265.564,-413.405,396.13,271.247,982.465,1019.14,864.157,575.675,633.56,5
4144,0,-79.7231,460.642,864.176,-385.007,360.206,872.192,-395.265,370.472,673.333,-108.853,499.039,265.593,-413.451,396.133,271.239,982.521,1019.17,864.212,575.698,633.588,5
4145,0,-79.7851,460.698,864.17,-385.1,360.269,872.149,-395.328,370.471,673.32,-108.893,499.07,265.636,-413.454,396.14,271.255,982.547,1019.19,864.23,575.752,633.601,5
4146,0,-79.8774,460.755,864.174,-385.142,360.284,872.177,-395.391,370.514,673.311,-108.906,499.069,265.663,-413.504,396.14,271.198,982.584,1019.23,864.27,575.766,633.609,5
4147,0,-79.98,460.813,864.198,-385.242,360.312,872.175,-395.451,370.53,673.305,-108.956,499.071,265.658,-413.514,396.163,271.2,982.641,1019.28,864.299,575.775,633.631,5
4148,0,-80.0517,460.848,864.253,-385.321,360.372,872.178,-395.522,370.547,673.318,-109.019,499.097,265.677,-413.556,396.181,271.199,982.711,1019.33,864.349,575.818,633.669,5
4149,0,-80.1458,460.92,864.271,-385.431,360.41,872.179,-395.6,370.586,673.299,-109.005,499.13,265.682,-413.553,396.184,271.196,982.768,1019.39,864.387,575.847,633.668,5
4150,0,-80.2404,461.009,864.275,-385.534,360.478,872.18,-395.691,370.619,673.27,-109.041,499.161,265.695,-413.596,396.191,271.194,982.822,1019.45,864.42,575.887,633.699,5
4151,0,-80.329,461.068,864.322,-385.592,360.539,872.178,-395.738,370.689,673.256,-109.065,499.173,265.768,-413.607,396.203,271.183,982.898,1019.49,864.461,575.936,633.71,5
4152,0,-80.433,461.134,864.325,-385.686,360.591,872.166,-395.818,370.714,673.257,-109.083,499.221,265.749,-413.636,396.212,271.175,982.94,1019.54,864.509,575.972,633.731,5
4153,0,-80.5274,461.208,864.337,-385.781,360.66,872.188,-395.875,370.759,673.275,-109.118,499.246,265.764,-413.649,396.235,271.149,982.993,1019.61,864.568,576.007,633.743,5
4154,0,-80.6375,461.259,864.356,-385.872,360.692,872.161,-395.957,370.788,673.269,-109.155,499.239,265.818,-413.704,396.249,271.142,983.043,1019.64,864.613,576.033,633.784,5
4155,0,-80.7288,461.323,864.368,-385.974,360.749,872.136,-396.038,370.814,673.216,-109.212,499.288,265.816,-413.749,396.258,271.14,983.091,1019.67,864.621,576.085,633.818,5
4156,0,-80.8436,461.384,864.376,-386.07,360.776,872.133,-396.095,370.854,673.234,-109.229,499.303,265.813,-413.771,396.243,271.105,983.136,1019.72,864.678,576.1,633.808,5
4157,0,-80.9463,461.426,864.407,-386.118,360.802,872.154,-396.162,370.868,673.221,-109.238,499.365,265.835,-413.775,396.244,271.099,983.191,1019.76,864.705,576.165,633.809,5
4158,0,-81.0501,461.505,864.419,-386.203,360.85,872.142,-396.2,370.887,673.223,-109.274,499.336,265.843,-413.81,396.252,271.095,983.248,1019.8,864.732,576.151,633.834,5
4159,0,-81.0789,461.532,864.467,-386.309,360.858,872.135,-396.277,370.892,673.216,-109.317,499.379,265.855,-413.824,396.258,271.084,983.305,1019.84,864.764,576.202,633.844,5
4160,0,-81.2138,461.56,864.479,-386.398,360.876,872.085,-396.37,370.891,673.21,-109.353,499.418,265.888,-413.892,396.231,271.055,983.339,1019.84,864.801,576.258,633.858,5
4161,0,-81.285,461.619,864.498,-386.465,360.904,872.097,-396.427,370.906,673.176,-109.385,499.453,265.868,-413.905,396.225,271.07,983.39,1019.88,864.808,576.285,633.87,5
4162,0,-81.3807,461.661,864.508,-386.531,360.89,872.126,-396.472,370.918,673.192,-109.396,499.446,265.908,-413.908,396.235,271.022,983.427,1019.93,864.845,576.299,633.857,5
4163,0,-81.5062,461.694,864.515,-386.593,360.906,872.111,-396.517,370.921,673.174,-109.424,499.454,265.944,-413.911,396.231,270.996,983.458,1019.94,864.854,576.328,633.846,5
4164,0,-81.6001,461.728,864.543,-386.644,360.918,872.126,-396.571,370.942,673.164,-109.448,499.505,265.944,-413.947,396.202,271,983.507,1019.98,864.879,576.377,633.853,5
4165,0,-81.6152,461.826,864.603,-386.74,360.934,872.101,-396.64,370.927,673.146,-109.469,499.545,265.937,-413.959,396.196,270.996,983.607,1020,864.891,576.412,633.855,5
4166,0,-81.7255,461.865,864.586,-386.808,360.941,872.108,-396.675,370.928,673.166,-109.502,499.583,265.963,-413.957,396.196,271,983.619,1020.03,864.923,576.463,633.855,5
4167,0,-81.828,461.907,864.612,-386.9,360.996,872.072,-396.754,370.956,673.129,-109.523,499.609,265.986,-413.999,396.188,270.968,983.671,1020.06,864.942,576.5,633.864,5
4168,0,-81.9043,462.004,864.642,-387.024,361.003,872.074,-396.8,370.958,673.132,-109.557,499.654,265.989,-414.027,396.199,270.948,983.749,1020.11,864.966,576.548,633.881,5
4169,0,-82.0072,462.054,864.682,-387.092,361.002,872.048,-396.888,371.014,673.117,-109.591,499.688,266.034,-414.051,396.189,270.965,983.816,1020.11,865.019,576.604,633.898,5
4170,0,-82.107,462.114,864.744,-387.187,361.083,872.045,-396.94,371.035,673.153,-109.653,499.706,266.03,-414.084,396.197,270.956,983.907,1020.17,865.08,576.629,633.92,5
4171,0,-82.2245,462.177,864.726,-387.294,361.081,872.046,-397.021,371.051,673.142,-109.668,499.705,266.056,-414.094,396.198,270.914,983.931,1020.22,865.116,576.644,633.909,5
4172,0,-82.3457,462.266,864.759,-387.444,361.152,872.011,-397.096,371.135,673.087,-109.71,499.742,266.072,-414.146,396.224,270.864,984.011,1020.27,865.143,576.691,633.939,5
4173,0,-82.4431,462.332,864.815,-387.563,361.172,871.986,-397.163,371.129,673.102,-109.748,499.78,266.101,-414.175,396.232,270.86,984.1,1020.3,865.183,576.745,633.96,5
4174,0,-82.5969,462.391,864.842,-387.672,361.205,871.995,-397.282,371.146,673.061,-109.786,499.81,266.116,-414.225,396.212,270.822,984.164,1020.36,865.213,576.785,633.964,5
4175,0,-82.7074,462.447,864.85,-387.815,361.254,871.956,-397.366,371.173,673.049,-109.861,499.831,266.116,-414.253,396.218,270.821,984.207,1020.4,865.254,576.818,633.986,5
4176,0,-82.8586,462.513,864.865,-387.948,361.25,871.938,-397.451,371.217,673.046,-109.901,499.867,266.164,-414.289,396.216,270.787,984.264,1020.43,865.31,576.878,633.994,5
4177,0,-83.0011,462.564,864.917,-388.068,361.268,871.919,-397.533,371.242,673.02,-109.936,499.888,266.197,-414.335,396.236,270.769,984.346,1020.47,865.338,576.918,634.029,5
4178,0,-83.1151,462.6,864.959,-388.209,361.294,871.926,-397.658,371.237,672.966,-109.974,499.905,266.228,-414.391,396.22,270.746,984.41,1020.54,865.35,576.954,634.045,5
4179,0,-83.2567,462.669,864.983,-388.334,361.3,871.918,-397.746,371.247,672.984,-110.043,499.953,266.211,-414.412,396.21,270.716,984.475,1020.58,865.409,577.001,634.04,5
4180,0,-83.3657,462.722,864.978,-388.442,361.319,871.924,-397.821,371.266,672.973,-110.073,499.953,266.25,-414.453,396.204,270.696,984.504,1020.63,865.444,577.025,634.055,5
4181,0,-83.4627,462.756,865.02,-388.572,361.309,871.868,-397.899,371.223,672.97,-110.124,499.978,266.303,-414.451,396.19,270.696,984.566,1020.63,865.458,577.081,634.045,5
4182,0,-83.5703,462.814,865.047,-388.647,361.332,871.873,-397.982,371.239,672.924,-110.18,499.99,266.3,-414.476,396.172,270.678,984.626,1020.67,865.469,577.101,634.042,5
4183,0,-83.6789,462.845,865.108,-388.775,361.339,871.867,-398.078,371.225,672.888,-110.212,500.007,266.318,-414.517,396.178,270.643,984.703,1020.72,865.478,577.13,634.058,5
4184,0,-83.8134,462.882,865.104,-388.859,361.335,871.822,-398.146,371.23,672.896,-110.236,500.075,266.34,-414.535,396.174,270.61,984.729,1020.71,865.518,577.204,634.052,5
4185,0,-83.9105,462.937,865.132,-388.928,361.375,871.855,-398.274,371.224,672.843,-110.314,500.056,266.343,-414.561,396.153,270.61,984.787,1020.78,865.533,577.203,634.057,5
4186,0,-84.0532,462.963,865.135,-389.056,361.358,871.818,-398.338,371.228,672.807,-110.336,500.079,266.4,-414.604,396.117,270.588,984.814,1020.79,865.536,577.254,634.053,5
4187,0,-84.1652,463.008,865.161,-389.154,361.407,871.804,-398.404,371.196,672.818,-110.384,500.116,266.396,-414.615,396.119,270.59,984.867,1020.83,865.562,577.294,634.062,5
4188,0,-84.2483,463.058,865.204,-389.263,361.383,871.79,-398.491,371.222,672.813,-110.424,500.132,266.41,-414.657,396.118,270.57,984.936,1020.85,865.609,577.321,634.08,5
4189,0,-84.3722,463.089,865.233,-389.321,361.435,871.786,-398.57,371.219,672.778,-110.453,500.167,266.44,-414.654,396.121,270.564,984.986,1020.89,865.616,577.371,634.078,5
4190,0,-84.5115,463.16,865.262,-389.449,361.452,871.789,-398.642,371.258,672.786,-110.545,500.206,266.449,-414.69,396.127,270.502,985.057,1020.95,865.672,577.427,634.079,5
4191,0,-84.6465,463.204,865.262,-389.589,361.451,871.754,-398.776,371.231,672.769,-110.577,500.213,266.489,-414.731,396.1,270.521,985.089,1020.97,865.709,577.457,634.096,5
4192,0,-84.7244,463.243,865.327,-389.687,361.451,871.765,-398.825,371.244,672.704,-110.606,500.22,266.496,-414.79,396.086,270.489,985.171,1021.02,865.687,577.472,634.113,5
4193,0,-84.8589,463.277,865.34,-389.797,361.443,871.744,-398.939,371.242,672.731,-110.677,500.243,266.495,-414.812,396.094,270.487,985.211,1021.04,865.76,577.505,634.132,5
4194,0,-84.9647,463.272,865.398,-389.896,361.457,871.753,-399.021,371.236,672.689,-110.714,500.246,266.557,-414.836,396.095,270.462,985.268,1021.09,865.762,577.544,634.137,5
4195,0,-85.1245,463.284,865.383,-390.017,361.452,871.721,-399.143,371.206,672.638,-110.712,500.261,266.578,-414.855,396.071,270.449,985.275,1021.11,865.766,577.566,634.129,5
4196,0,-85.2309,463.278,865.416,-390.157,361.417,871.688,-399.184,371.218,672.658,-110.801,500.279,266.612,-414.903,396.041,270.42,985.31,1021.12,865.805,577.614,634.129,5
4197,0,-85.3629,463.25,865.45,-390.235,361.364,871.66,-399.279,371.171,672.586,-110.831,500.289,266.632,-414.947,396.004,270.391,985.338,1021.11,865.774,577.638,634.123,5
